5627,"Adachigahara sandanme sodehagi matsuribumi",1917,"unknown","unknown","Japan","Short","unknown","unknown","unknown","unknown",,"tt4298636",,,"movie"
5628,"Kalidaa - la storia di una mummia",1917,"Sat Dec 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Augusto Genina","unknown","Tullio Carminati, Alfonso Cassini, Matilde Di Marzio","unknown",,"tt0181625",,,"movie"
5629,"Robbers and Thieves",1917,"Thu Apr 12 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short","Gregory La Cava","George Herriman","unknown","unknown",,"tt0147254",,,"movie"
5630,"Gräfin Lukani",1917,"unknown","unknown","Germany","unknown","Eugen Burg","unknown","Ressel Orla","unknown",,"tt0462325",,,"movie"
5631,"In Stump Land",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt0948645",,,"movie"
5632,"The Gift of the Fairies",1917,"Thu May 17 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy, Drama","unknown","unknown","Baby Early Gorman, Elsie Albert","unknown",,"tt0459328",,,"movie"
5633,"Instalaciones petroliferas del Panuco",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","Mexico","Documentary, Short","Gonzalo Arrondo","unknown","unknown","unknown",,"tt0389036",,,"movie"
5634,"Universal Screen Magazine, No. 22",1917,"Fri Jun 08 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4324718",,,"movie"
5635,"The Making of Bob Mason's Wife",1917,"Sat Jan 13 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","Burton L. King","Marie W. Fellner","Robyn Adair, Virginia Kirtley, Ed Brady","Bob Mason, after a big cattle shipment, leaves the ranch house for the city, and there he woos and wins Kittie Gray. After the wedding they return to the ranch, where Kittie, as the months ...",,"tt0948667",,,"movie"
5636,"Kumagaya jinya",1917,"unknown","unknown","Japan","Short","unknown","unknown","unknown","unknown",,"tt4324166",,,"movie"
5637,"Sûrûga dainagôn to batei jirôkihi",1917,"Sat Jun 30 1917 00:00:00 GMT+1200 (STD)","unknown","Japan","unknown","unknown","unknown","Matsunosuke Onoe, Kijaku Ôtani, Kitsuraku Arashi, Rihaku Arashi","unknown",,"tt1075838",,,"movie"
5638,"Dame mit dem Diadem",1917,"unknown","unknown","Germany","unknown","Georg Schubert","Paul Rosenhayn","Frida Richard","unknown",,"tt1160909",,,"movie"
5639,"Willie Walrus Pays Alimony",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt0948732",,,"movie"
5640,"La leggenda dei Costamala",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Giuseppe Ciabattini","unknown","Joaquín Carrasco, Fabienne Fabrèges, Bonaventura Ibáñez, Angelo Vianello","unknown",,"tt1062303",,,"movie"
5641,"Good Morning Nurse",1917,"Tue Feb 06 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Allen Curtis","Maie B. Havey, Leslie T. Peacocke","Eileen Sedgwick, Eugene Walsh, Ralph McComas, Margaret Whistler","unknown",,"tt0314114",,,"movie"
5642,"Red Vengeance",1917,"Wed Feb 07 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Western","unknown","unknown","unknown","The Indians and whites are living in peace until Johnson, the trapper, finds Peach Blossom in the fields and kidnaps her. The girl sees the Indians and calls to them. The trapper throws her to the ground and escapes. Eagle Eye, in revenge, kidnaps Johnson's boy and turns him over to Peach Blossom who cares for him and refuses to permit others to touch him. Mrs. Johnson rides to the fort and informs the commander, who orders out a troop. The Indians break camp and are caught in a hollow, where they are captured by the soldiers and lodged in the stockade. Big Rock and Peach Blossom scale the fence. Big Rock steals up behind the sentry, throws him to the ground and gets away. The soldiers pursue. The chief, exhausted, is overtaken and shot. The Indian woman draws a knife and plunges it into her own breast.",,"tt4427398",,,"movie"
5643,"Rigadin marié malgré lui",1917,"Fri Feb 16 1917 00:00:00 GMT+1300 (DST)","unknown","France","Comedy, Short","Georges Monca","unknown","Charles Prince, André Simon, Jeanne Cheirel, Lucy Mareil","unknown",,"tt0427760",,,"movie"
5644,"Eikden kyoso",1917,"unknown","unknown","Japan","Short","unknown","unknown","unknown","unknown",,"tt4304306",,,"movie"
5645,"Haru no tabi",1917,"unknown","unknown","Japan","Short","unknown","unknown","unknown","unknown",,"tt4311286",,,"movie"
5646,"Giornale della guerra d'Italia: N. 1",1917,"unknown","unknown","Italy","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt1587763",,,"movie"
5647,"Hearst-Pathé News, No. 26",1917,"Wed Mar 28 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4430902",,,"movie"
5648,"Her Naughty Choice",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Allen Curtis","Tom Gibson, William Warren Schoene","Gale Henry, Billy Franey, Milburn Morante, Milton Sims","unknown",,"tt0329174",,,"movie"
5649,"Selig-Tribune, No. 3",1917,"Mon Jan 08 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","Thomas W. Lawson, Charles S. Whitman","Albany, N.Y: Governor Whitman, of New York, is inaugurated for a second term. Washington, D.C: Thomas W. Lawson, Boston author and financier, visits Washington to tell what he knows of alleged ""leaks" to Wall Street. Hempstead Plains, L.I: Army aviators flying 165 miles from here to Philadelphia and return to qualify, make the return journey in one hour and twenty-six minutes. Seattle, Wash: Breeding and training carrier pigeons for use as message bearers in the European war zones, has become a profitable business venture. New York. N.Y: Notable figures in the world of science gather at the Scientists' Convention. Mt. Holley, N.J: Several persons are killed and many are injured when the acetylene gas plant in a hotel explodes and fires the building. Rockland, Me: While undergoing official trials here, the Allen, U.S. torpedo boat destroyer, speeds along at thirty-five miles an hour. Seattle, Wash: With 15 feet of snow in the Cascade Mountains, the boy scouts do their hiking on snow shoes. Brooklyn, N.Y: Thousands enjoy the sport of skating on the smooth ice in Prospect Park. Omaha, Neb: High school cadets stage a snappy exhibition for the Selig-Tribune representative. New Orleans, La: Under the auspices of the Business Men's Racing Association, the midwinter racing season opens.",,"tt4275944",,,"movie"
5650,"Their Model Careers",1917,"unknown","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt1337403",,,"movie"
5651,"Gôsho no Gorozô",1917,"Wed Mar 21 1917 00:00:00 GMT+1300 (DST)","unknown","Japan","unknown","Kichirô Tsuji","unknown","Matsunosuke Onoe, Kijaku Ôtani, Kyuzô Ichikawaya, Utae Nakamura","unknown",,"tt1081986",,,"movie"
5692,"The Man in the Trunk",1917,"Fri Apr 06 1917 00:00:00 GMT+1200 (STD)","20","USA","Adventure, Short, Thriller","George Bronson Howard","George Bronson Howard","Kingsley Benedict, Roberta Wilson, Jay Belasco, Harry Mann","unknown",,"tt0427492",,,"movie"
5693,"Reel Life #64",1917,"Thu Jul 19 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4324754",,,"movie"
5694,"All Is Not Gold That Glitters",1917,"Sun Jun 24 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Comedy, Short","unknown","George Herriman","unknown","unknown",,"tt0364936",,,"movie"
5695,"Zeus",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Aldo Molinari","unknown","Vania Krasiensky","unknown",,"tt1620643",,,"movie"
5696,"Mr. Slacker",1917,"Wed May 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short","unknown","unknown","unknown","unknown",,"tt0365529",,,"movie"
5697,"The Smashing Stroke",1917,"Sun May 27 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Drama","Jack Conway","F. McGrew Willis","Jack Conway","unknown",,"tt0778107",,,"movie"
5698,"Getting the Coin",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Bobby Burns, Walter Stull","unknown",,"tt4277510",,,"movie"
5699,"Martire!",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Camillo De Riso","Adolphe d'Ennery","Olga Benetti, Alfredo De Antoni, Camillo De Riso, Tilde Kassay","unknown",,"tt0927131",,,"movie"
5700,"A Departmental Case",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Short, Comedy, Drama","Martin Justice","O. Henry, Harry Southwell","Charles Kent, Carlton S. King, Mary Cunningham, Harry Hammill","unknown",,"tt0327631",,,"movie"
5701,"Reel Life #68",1917,"Thu Aug 16 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4324764",,,"movie"
5702,"The Hero of Bunko Hill",1917,"Fri Feb 02 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Leslie T. Peacocke","Leslie T. Peacocke, Leslie T. Peacocke","William Musgrave, Liane Held Carrera, Al McKinnon, Eugene Walsh","unknown",,"tt0325559",,,"movie"
5703,"Pardners",1917,"Mon Jan 29 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","unknown","Paul Sloane","Charlotte Walker, Richard Tucker, Leo Gordon, Charles Sutton","Justus Morrow, a young Englishman of family and some wealth, went to Alaska to make his fortune during the heyday of prosperity on Caribou Creek. He leaves his wife, a brilliant young actress, and small son at home. During the early days of his introduction into the society of Rampart City, a typical mining town of the early 90's, Morrow made himself understood and respected by ""cleaning out" the gambling house run by "Single-Out" Wilmer and "Curley" Bud, Wilmer's partner, a performance that won for him the instant respect of "Bill" Joyce, a miner and "quick draw" exponent of the difference between right and wrong, who took Morrow into partnership. It was during the mêlée at Wilmer's gambling place that R. Alonzo Struthers, Sunday supplement photographer, representing a syndicate of American newspapers, snapped the troublous scene, with Morrow and "Bill" Joyce celebrating the victory of the former, and incidentally made pictures of subsequent scenes in which a score or more of miners and dance hall women were displayed drinking at tables, dancing and generally carousing. Struthers, impressed with the splendid action of the photographs that resulted from his flashlight activities, showed them to Morrow, who recognized that Struthers had staged the more picturesque of the dance hall scenes, participating in them himself and permitting another man to operate the flash. Morrow pointed out to Struthers that his wife would be sure to see the pictures if they were printed in the United States papers and forbade him to use them, thus letting the photographer into an understanding of the fact that Morrow was well connected and that his wife might "start something" if she recognized him as being involved in a gambling house row. After Struthers' departure by the outgoing boat and the long mail delay of arctic weather, Morrow was struck speechless one day to receive notice of suit for divorce filed by his wife in San Francisco. It did not take Morrow long to start for the States, accompanied, of course, by his partner, "Bill" Joyce. Nor did it take long, once the young miner arrived in San Francisco, to discover that Struthers had sent broadcast, for Sunday publication, pictures taken by him in the gambling house, but that worst of all, he had substituted the head of Justus Morrow on the dance hall pictures of himself, taken in various familiar poses with dance hall women. Without definite knowledge as to where he might find his wife. Morrow accidentally discovered her and the son, singing in a vaudeville house in San Francisco, but was refused an interview by the indignant woman, who believed that the camera could not lie. In this crisis "Bill" Joyce proved equal to the occasion. He invaded the apartments of Mrs. Morrow by a ruse, demanded an explanation on behalf of his partner, threatened to kill half the police of San Francisco if she didn't listen to him quietly, sought and found Struthers and dragged him to the family confessional with a gun muzzle in his ear, in short, brought Mrs. Morrow to a realization of the folly of hasty judgments and left "pardner" with his wife in his arms and "the kid" squeezed up a delighted little bundle between them.",,"tt0161905",,,"movie"
5704,"A Pearl of Greater Price",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","Otis Thayer","Arthur Leeds","Frederick Eckhart, Bernadine Zuber, Virginia Waller, Matthew Betz","Constance, wife of Robert Armitage, neglects her daughter, Virginia. She is extravagant and refuses to aid her husband to live within their income. The Armitages are friendly with the Mandevilles. Frederick Mandeville is a jeweler, and has given his wife a beautiful string of pearls. Constance sees the pearls and desires a similar necklace, and Frederick Mandeville tells Constance that he will show her a magnificent pearl necklace. Constance meets M. Bouet, a famous artist, who asks her to pose for him. Later, Constance visits the jewelry store and is heartbroken because she is unable to buy the necklace. Before her husband leaves on his business trip, he gives her money with which to pay the servants. She succumbs to temptation and decides to use the servants' money as first payment on the necklace. There has been a mysterious succession of pearl robberies in society circles. M. Bouet is an expert judge of pearls and offers to aid in an endeavor to detect the thief. As time passes, Constance finds that she is unable to meet the payments on the pearl necklace, and she writes to Mandeville to come to her home and get the necklace. When she searches for the pearls, however, she finds them gone. Then she remembers that Bouet had visited her home that afternoon, and she suspects him as being the thief. She rushes to the man's studio and a few minutes later her husband returns from his business trip, and discovers the string of pearls on the ground. Armitage discovers his wife and the artist together and denounces them. As he returns home, he meets Mandeville, who explains matters and shows him Constance's letter. Bouet is apprehended and Constance is forgiven by her husband, and she decides to devote more of her time to home and less to society.",,"tt4924486",,,"movie"
5705,"A Border Scourge",1917,"Thu Apr 12 1917 00:00:00 GMT+1200 (STD)","unknown","South Africa","unknown","Joseph Albrecht","unknown","M.A. Wetherell, H.J. Hamlin, Muriel Turnbull, Mabel May","unknown",,"tt2290081",,,"movie"
5706,"Animated Weekly, No. 59",1917,"Wed Feb 14 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4206058",,,"movie"
5707,"Giudice e padre",1917,"Thu Nov 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","Drama","Gian Giorgio Trissino","unknown","unknown","unknown",,"tt1598504",,,"movie"
5708,"Jimmy the Soldier Boy",1917,"Thu Aug 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt1369513",,,"movie"
5709,"The Tyrant of Chiracahua",1917,"Sat Apr 28 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Western","unknown","unknown","Marin Sais, Edward Clisbee, Edward Hearn, Jack Hoxie","unknown",,"tt0468248",,,"movie"
5710,"Judas",1917,"unknown","unknown","Italy","unknown","Febo Mari","unknown","unknown","unknown",,"tt0181617",,,"movie"
5711,"Shorty Trails the Moonshiners",1917,"Wed Mar 21 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","Robert Gray","unknown","Shorty Hamilton","unknown",,"tt0773049",,,"movie"
5712,"Forbryderkongens Datter",1917,"Mon Apr 16 1917 00:00:00 GMT+1200 (STD)","unknown","Denmark","Drama","Robert Schyberg","Poul Knudsen","Agnes Andersen, Hugo Bruun, Frederik Jacobsen, Betzy Kofoed","unknown",,"tt2219922",,,"movie"
5713,"Okuda yoshito shi shiso no jikkyo",1917,"unknown","unknown","Japan","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4327974",,,"movie"
5714,"Universal Current Events, No. 7",1917,"Sat Jun 30 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4850290",,,"movie"
5715,"Picturesque Dauphine",1917,"Mon Apr 30 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0955317",,,"movie"
5716,"Dekoboko shin-gachô: Meian no shippai",1917,"Thu Feb 01 1917 00:00:00 GMT+1300 (DST)","unknown","Japan","Animation, Short","Hekoten Shimokawa","unknown","unknown","unknown",,"tt0437955",,,"movie"
5717,"The Voice That Led Him",1917,"unknown","unknown","USA","Short","Francis J. Grandon","unknown","Charles Clary, Emma Bell Clifton, Lillian Leighton, Lafe McKee","unknown",,"tt0456724",,,"movie"
5718,"Evolution of the Dachshund",1917,"Mon Jun 11 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short","Leighton Budd","unknown","unknown","unknown",,"tt0146679",,,"movie"
5719,"Jerry at the Waldorf",1917,"Sat Jul 14 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Milton J. Fahrney","unknown","George Ovey, Goldie Colwell, Louis Fitzroy, George George","unknown",,"tt0484662",,,"movie"
5720,"Their Burglar",1917,"unknown","unknown","USA","Comedy, Short","Sidney Drew","Sidney Drew","unknown","unknown",,"tt0155259",,,"movie"
5721,"His Model Wife",1917,"Tue Jan 02 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Al Christie","unknown","Harry Ham, Billie Rhodes, Neal Burns, Lillian Marshall","unknown",,"tt0477683",,,"movie"
5722,"In the Garden Trenches",1917,"Sat Jun 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short","unknown","unknown","unknown","unknown",,"tt0365359",,,"movie"
5723,"Crooks and Crocodiles",1917,"Sun Apr 08 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Comedy, Short","unknown","unknown","Fatty Voss, Billy Armstrong","unknown",,"tt0321854",,,"movie"
5724,"Hittebarnet",1917,"Mon Nov 26 1917 00:00:00 GMT+1300 (DST)","unknown","Denmark","Short, Drama","Holger-Madsen","Alfred Kjerulf","Nils Asther, Ingeborg Bruhn Bertelsen, Wilhelm Birch, Axel Boesen","unknown",,"tt2309880",,,"movie"
5725,"Kim, Kip e Kop, i vincitori della morte",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","Italy","unknown","Pier Antonio Gariazzo","unknown","Lionel Buffalo, Eve Dorrington, Franz Sala","unknown",,"tt0943298",,,"movie"
5726,"Was She to Blame?",1917,"Sat Sep 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt1321503",,,"movie"
5727,"En détresse",1917,"Fri May 18 1917 00:00:00 GMT+1200 (STD)","unknown","France","Drama, Short","Henri Pouctal","Jules Mary, Henri Pouctal","Delaunay, Jacques Normand, Margot Warna, Suzy Prim","unknown",,"tt0454131",,,"movie"
5728,"Putting One Over",1917,"Tue Dec 11 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","Billie Rhodes","Billie is strong for Fred, but she catches him flirting with a chum and resolves to administer drastic treatment. The next time her lover calls he is informed that Miss Billie is entertaining a caller and is compelled to wait on the porch. A dapper young man eventually leaves the house and Fred makes a second attempt to get in. He is informed that Miss Billie is expecting a foreign gentleman, who arrives shortly and stays much too long. When he departs there is a suspicious powder mark on his shoulder. The strangers have both seen Billie, garbed in her brother's clothes. When Fred is admitted, remorseful, penitent and jealous, Billie keeps him waiting while she dons her dress. The plot is revealed by a trouser leg which protrudes beneath her skirt, but Fred admits that Billie ""put one over."",,"tt0880985",,,"movie"
5729,"A Good Story About a Bad Egg",1917,"Thu Apr 12 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Comedy, Short","Pat Sullivan","unknown","unknown","unknown",,"tt0362686",,,"movie"
5730,"Animated Weekly, No. 81",1917,"Wed Jul 18 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4273724",,,"movie"
5731,"Caveman's Buff",1917,"Mon Jan 08 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","Comedy, Short","Sidney Drew","Thomas J. Geraghty","Sidney Drew, Mrs. Sidney Drew","unknown",,"tt0150078",,,"movie"
5732,"Politics in Pumpkin Center",1917,"Fri Oct 05 1917 00:00:00 GMT+1300 (DST)","15","USA","Comedy, Short","Alfred Santell","unknown","Lloyd Hamilton, Bud Duncan, Henry Murdock, John Steppling","unknown",,"tt0311660",,,"movie"
5733,"Hearst-Pathé News, No. 87",1917,"Sat Oct 27 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4789522",,,"movie"
5734,"Hist! Spies",1917,"Mon Oct 22 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Sidney Drew","Sidney Drew","Sidney Drew, Mrs. Sidney Drew","unknown",,"tt0154601",,,"movie"
5735,"Oboroyo",1917,"unknown","unknown","Japan","Short","unknown","unknown","Akitaka Nakamura, Ken Shizuta, Yaoko Kinoshita, Hikotaro Matsushita","unknown",,"tt4327942",,,"movie"
5736,"En tro og villig Pige",1917,"Mon Nov 26 1917 00:00:00 GMT+1300 (DST)","unknown","Denmark","Short, Comedy","Oscar Stribolt","Kate Fabian","Frederik Buch, Ellen Ferslev, Betzy Kofoed, Lauritz Olsen","unknown",,"tt2316210",,,"movie"
5737,"Der rote Prinz",1917,"Fri Oct 12 1917 00:00:00 GMT+1300 (DST)","unknown","Austria","unknown","Jacob Fleck, Luise Fleck","Jacob Fleck, Luise Fleck, Fritz Löhner-Beda","Wilhelm Klitsch, Marie Marchal","unknown",,"tt0196060",,,"movie"
5738,"How the Cowboy Makes His Lariat",1917,"unknown","3","USA","Short","unknown","unknown","Pedro León","unknown",,"tt2194587","5.2","11","movie"
5739,"A Strange Transgressor",1917,"Sun Jul 08 1917 00:00:00 GMT+1200 (STD)","50","USA","Drama","Reginald Barker","J.G. Hawks, John Lynch","Louise Glaum, J. Barney Sherry, Colin Chase, Dorcas Matthews","unknown",,"tt0182452",,,"movie"
5740,"Hearst-Pathé News, No. 77",1917,"Sat Sep 22 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4789472",,,"movie"
5741,"The Elusive Idea",1917,"Wed Feb 28 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Comedy, Short","Harry Palmer","Harry Palmer","unknown","The tribulations of an artist in capturing an idea suitable for illustrating.",,"tt0365157",,,"movie"
5742,"Canimated Nooz Pictorial, No. 29",1917,"Wed Apr 18 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short, Comedy","unknown","unknown","unknown","unknown",,"tt1018879",,,"movie"
5743,"The Old Fourth Ward",1917,"Fri Feb 16 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","David Smith","A. Van Buren Powell","Mary Anderson","unknown",,"tt1169248",,,"movie"
5744,"Reel Life #78",1917,"Thu Oct 25 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4324826",,,"movie"
5745,"Passo estremo",1917,"Thu Nov 01 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","Short","unknown","unknown","unknown","unknown",,"tt1584091",,,"movie"
5746,"Goro masamûne kôshiden",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","Japan","unknown","unknown","unknown","Ichitarô Kataoka, Matsunosuke Onoe, Sennosuke Nakamura, Eijirô Arashi","unknown",,"tt1089678",,,"movie"
5747,"Mutual Tours Around the World, No. 37",1917,"Tue Jul 17 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4258156",,,"movie"
5748,"Den forelskede Gullaschbaron",1917,"Mon Oct 22 1917 00:00:00 GMT+1300 (DST)","unknown","Denmark","Comedy","Laurids Skands","Laurids Skands","Lilly Bruun, Elna From, Kirstine Kilian, Bertel Krause","unknown",,"tt2415374",,,"movie"
5749,"I Mohicani di Parigi",1917,"Fri Jun 01 1917 00:00:00 GMT+1200 (STD)","unknown","Italy","Adventure","Leopoldo Carlucci","Leopoldo Carlucci, Alexandre Dumas père","Elda Bruni, Giulio Del Torre, Luigi Duse, Ugo Gracci","unknown",,"tt0193328",,,"movie"
5750,"Captain Jinks' Cure",1917,"Mon Feb 19 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Van Dyke Brooke","Teresa Michelena","Frank Daniels","unknown",,"tt0221860",,,"movie"
5751,"Some Nurse",1917,"Thu Jul 19 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Allen Curtis","Jack Cunningham, Tom Gibson","Gale Henry, Milton Sims, Billy Franey, Milburn Morante","After a year, Lizzie Cake finds her husband no longer loves her. Hubby gets a letter from his uncle that, expecting to die any moment, he is coming to make his home with his nephew so no designing woman can get her tentacles upon his money, adding he hopes that the nephew has remained single. Hubby tries to get wifie to go away, but wifie decides to stick. The day uncle is to arrive, hubby determines to keep wifie out of the house. She goes downtown shopping, and is attracted by a beauty advertisement. She looks like a peach when the beauty doctor gets through. Hubby returns with uncle, and is amazed to discover wifie. He tells uncle she is the nurse whom he hired to take care of him. Then he gets a look at wifie and falls in love with her again. Uncle takes a fancy to her. Hubby is forced to take his medicine. In desperation hubby tries to drown his sorrows. Returning home, he is infuriated to see a shadow on the window curtain that looks like wifie was kissing uncle. Hubby dashes in with drawn gun; uncle grabs a gun to defend himself. Wifie snaps out the lights and after the two have emptied their guns at everything, she snaps on the lights. Explanations follow.",,"tt0248463",,,"movie"
5752,"Liberty Loan of 1917",1917,"Wed Jun 13 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short","unknown","unknown","unknown","unknown",,"tt0365436",,,"movie"
5753,"Fernanda",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Gustavo Serena","Victorien Sardou","Olga Benetti, Alfredo De Antoni, Leda Gys, Orlando Ricci","unknown",,"tt1045087",,,"movie"
5754,"A Man's Redemption",1917,"Sat Dec 01 1917 00:00:00 GMT+1300 (DST)","unknown","Ireland","Short","unknown","unknown","unknown","unknown",,"tt1703000",,,"movie"
5755,"Billy Strikes Oil",1917,"Fri Jun 01 1917 00:00:00 GMT+1200 (STD)","unknown","UK","Short, Comedy","W.P. Kellino","Reuben Gillmer","Billy Merson, Winifred Delavente","unknown",,"tt0206592",,,"movie"
5756,"Le prince Plouf",1917,"Fri May 25 1917 00:00:00 GMT+1200 (STD)","unknown","France","Short","Roger Lion","Fernand Rivers","Fernand Rivers","unknown",,"tt0772962",,,"movie"
5757,"From Cactus to Kale",1917,"Mon Sep 10 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy, Short","Noel M. Smith","unknown","Gladys Varden, Walter Stephens, Catherine Young, Harry Griffith","unknown",,"tt0333473",,,"movie"
5758,"The Woman Beneath",1917,"unknown","unknown","USA","unknown","Travers Vale","Willard Mack","Isabel Berwin, Ethel Clayton, Curtis Cooksey, Frank DeVernon","unknown",,"tt0184031",,,"movie"
5759,"La via della luce",1917,"Fri Jun 01 1917 00:00:00 GMT+1200 (STD)","unknown","Italy","unknown","Baldassarre Negroni","Alfredo Bacchelli","Tullio Carminati, Maria Caserini, Hesperia, Diomira Jacobini","unknown",,"tt1041877",,,"movie"
5760,"Hearst-Pathé News, No. 47",1917,"Sat Jun 09 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4672066",,,"movie"
5761,"A Village Villain",1917,"Mon Nov 05 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","unknown","unknown",,"tt1349461",,,"movie"
5762,"Dansaburo mujina",1917,"unknown","unknown","Japan","Short","unknown","unknown","unknown","unknown",,"tt4300934",,,"movie"
5763,"Gissemand paa Kærlighedsstien",1917,"Mon Oct 15 1917 00:00:00 GMT+1300 (DST)","unknown","Denmark","Short, Comedy","unknown","unknown","Carl Fischer, Holger Pedersen, Ragnhild Sannom","unknown",,"tt2426148",,,"movie"
5764,"Tailor's Trimmings",1917,"Sun Jan 21 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Rube Miller","unknown","Lawrence A. Bowes, Owen Evans, Lillian Hamilton, Rube Miller","unknown",,"tt0948713",,,"movie"
5765,"Heavy Hugs and Hula-Hula",1917,"Mon May 14 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Hughie Mack, Jimmy Aubrey","unknown",,"tt0996620",,,"movie"
5766,"Prazdnik nochi",1917,"unknown","unknown","Russia","unknown","Viktor Tourjansky","unknown","unknown","unknown",,"tt0155043",,,"movie"
